,osmid,type,object,name,lat,lon,geometry,city,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,contact:email,website,description,contact:vk,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
138,1226435983,cafe,amenity,Сбарро,55.6536925,37.6205751,POINT (37.6205751 55.6536925),Москва,,,,,,,,,,,http://www.sbarro.ru/,,,,,,,
139,1231866566,cafe,amenity,Паутина,55.6474769,37.7238214,POINT (37.7238214 55.6474769),Москва,,,,,,,,,,,,,,,,,,
140,1231866572,cafe,amenity,Карина,55.6474613,37.7233698,POINT (37.7233698 55.6474613),Москва,,,,,,,,,,,,,,,,,,
141,1234190740,cafe,amenity,Алло! Пицца,55.7843102,37.4737842,POINT (37.4737842 55.7843102),Москва,,,,Mo-Su 11:00-23:00,+7 495 7305020,,,,,,,,,,,,,
142,1234547880,cafe,amenity,Шоколадница,55.7279077,37.6234682,POINT (37.6234682 55.7279077),Москва,,,,Mo-Fr 08:00-23:00; Sa-Su 10:00-22:00,,http://shoko.ru,,,+7 985 3104850,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
143,1235539145,cafe,amenity,Папа Джонс,55.6382959,37.6668185,POINT (37.6668185 55.6382959),Москва,Кантемировская улица,16/1,,Mo-Su 11:00-23:00,+7 495 2874359,https://www.papajohns.ru,,,,,https://www.papajohns.ru/,,https://vk.com/papajohnsru,https://www.facebook.com/papajohnsru,https://www.instagram.com/papajohnsru,,,
144,1235823546,cafe,amenity,Веста,55.6462023,37.7323082,POINT (37.7323082 55.6462023),Москва,,,,,,,,,,,,,,,,,,
145,1236144814,cafe,amenity,Крепери де Пари,55.6854323,37.5702307,POINT (37.5702307 55.6854323),Москва,,,,"Mo-Fr 09:00-23:00; Sa,Su 10:00-23:00",,https://www.creperie.ru/,,,+7 499 1258300;+7 926 7797925,akadem@creperie.ru,,,https://vk.com/creperie,https://www.facebook.com/CreperieDeParis,https://www.instagram.com/creperie_de_paris/,https://twitter.com/cafe_french,,
146,1237182053,cafe,amenity,Чеми,55.7847828,37.4561101,POINT (37.4561101 55.7847828),Москва,,,,,,,,,,,,,,,,,,
147,1251156935,cafe,amenity,Штолле,55.7938566,37.4923304,POINT (37.4923304 55.7938566),Москва,,,,,,,,,,,,,,,,,,
148,1261968434,cafe,amenity,Шоколадница,55.7947761,37.4948471,POINT (37.4948471 55.7947761),Москва,,,,24/7,,http://shoko.ru,,,+7 985 3699802,info@shoko.ru,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://www.instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
149,1262615389,cafe,amenity,Люди как люди,55.7539284,37.6362037,POINT (37.6362037 55.7539284),Москва,Солянский тупик,1/4,,Mo-We 09:00-23:00; Th 09:00-01:00; Fr 09:00-06:00; Sa 11:00-06:00; Su 11:00-23:00,,http://www.ludikakludi.ru,,,+7 495 6211201,,,,,,,,,
150,1270982369,cafe,amenity,Шоколадница,55.77306,37.6786196,POINT (37.6786196 55.77306),Москва,,,,Mo-Fr 08:00-23:00; Sa-Su 10:00-22:00,+7 985 3162634,http://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
151,1271007185,cafe,amenity,Фрэндс,55.6519495,37.5085339,POINT (37.5085339 55.6519495),Москва,,,,,,,,,,,,,,,,,,
152,1272879662,cafe,amenity,Му-Му,55.7629899,37.6069219,POINT (37.6069219 55.7629899),Москва,,,,Mo-Su 09:00-23:00,+7 985 1788555,,,,,,https://www.cafemumu.ru/,,,,,,,
153,1288836328,cafe,amenity,Бакинский дворик,55.7112592,37.507018,POINT (37.507018 55.7112592),Москва,,,,24/7,,,,,,,,,,,,,,
154,1298626170,cafe,amenity,Восточная сказка,55.9405437,37.3557624,POINT (37.3557624 55.9405437),Москва,,,,,,,,,,,,,,,,,,
155,1303012312,cafe,amenity,Свой Круг,55.7260802,37.6470552,POINT (37.6470552 55.7260802),Москва,,,,,,,,,,,http://svoy-krug.ru/,,,,,,,
156,1305562170,cafe,amenity,Amande,55.738663,37.6609498,POINT (37.6609498 55.738663),Москва,Марксистская улица,3 с1,,Mo-Fr 08:00-22:00; Sa 09:00-22:00,,,,,,,,,,,,,,
157,1306492500,cafe,amenity,Чебуречная,55.7743568,37.5844455,POINT (37.5844455 55.7743568),Москва,,,,Mo-Su 10:00-23:00,,,,,,,,,,,,,,
158,1315751113,cafe,amenity,Шоколадница,55.6922365,37.5275538,POINT (37.5275538 55.6922365),Москва,,,,Mo-Su 09:00-22:00,+7 915 4739347,http://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
159,1331208785,cafe,amenity,Старый город,55.8141313,37.7333404,POINT (37.7333404 55.8141313),Москва,,,,,,,,,,,,,,,,,,
160,1344388213,cafe,amenity,Шоколадница,55.7822827,37.7089356,POINT (37.7089356 55.7822827),Москва,,,,Mo-Fr 07:00-23:00; Sa-Su 09:00-23:00,+7 915 4737950,http://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
161,1345724859,cafe,amenity,Домик в деревне,55.6511382,37.385912,POINT (37.385912 55.6511382),Москва,,,,,,,,,,,,,,,,,,
162,1349491721,cafe,amenity,Шоколадница,55.5491422,37.5542228,POINT (37.5542228 55.5491422),Москва,,,,Mo-Fr 09:00-22:00; Sa-Su 10:00-22:00,+7 915 4739917,,,,,,https://shoko.ru/,,,,,,,info@shoko.ru
163,1351235457,cafe,amenity,Суп cafe,55.777877,37.5735795,POINT (37.5735795 55.777877),Москва,,,,Mo-Su 12:00-23:00,+7 495 9452454;+7 495 9455165,,,,,,http://www.soupcafe.ru,,,,,,,info@soupcafe.ru; soup17@yandex.ru
164,1352616311,cafe,amenity,Burgers pub,55.7941067,37.3903134,POINT (37.3903134 55.7941067),Москва,,,,"Mo-Su,PH 11:00-20:00",,,,,,,,,,,https://www.instagram.com/p/BttWPV9FHGv/,,,
165,1352896439,cafe,amenity,Му-Му,55.7520464,37.5988331,POINT (37.5988331 55.7520464),Москва,,,,Mo-Su 09:00-23:00,,http://www.cafemumu.ru,,,,,,,,,,,,
166,1354957374,cafe,amenity,Шоколадница,55.6439048,37.5265314,POINT (37.5265314 55.6439048),Москва,,,,Mo-Fr 08:00-22:00; Sa-Su 09:00-22:00,+7 915 4738279,,,,,,https://shoko.ru/,,,,,,,
167,1359356459,cafe,amenity,Столовая,55.8814294,37.6003315,POINT (37.6003315 55.8814294),Москва,,,,,,,,,,,,,,,,,,
168,1359357350,cafe,amenity,Гранд кафе,55.8829319,37.604761,POINT (37.604761 55.8829319),Москва,,,,,,,,,,,,,,,,,,
169,1359394073,cafe,amenity,Столовая,55.8398717,37.6470964,POINT (37.6470964 55.8398717),Москва,,,,,,,,,,,,,,,,,,
170,1359820593,cafe,amenity,Пицца Пиппони,55.6835,37.843364,POINT (37.843364 55.6835),Москва,,,,,7060000,,,,,,,,,,,,,
171,1361991588,cafe,amenity,Хинкальная,55.8628914,37.6074354,POINT (37.6074354 55.8628914),Москва,,,,,,,,,,,,,,,,,,
172,1362100572,cafe,amenity,Кофейная Кантата,55.8631382,37.6014703,POINT (37.6014703 55.8631382),Москва,,,,,,,,,,,https://www.cantata.ru/,,,,,,,
173,1363607217,cafe,amenity,Суши Сити,55.8882979,37.5883842,POINT (37.5883842 55.8882979),Москва,,,,,,,,,,,,,,,,,,
174,1367901766,cafe,amenity,Лаферм,55.7395497,37.63042,POINT (37.63042 55.7395497),Москва,,,,,,,,,,,,,,,,,,
175,1370762365,cafe,amenity,SeDelice,55.8517478,37.4413693,POINT (37.4413693 55.8517478),Москва,Химкинский бульвар,16 к1,,,,https://sedelice.ru/,,,+7 968 6232884,,,,,,https://www.instagram.com/sedelice_msk/,,,
176,1370762372,cafe,amenity,Рандеву,55.8518386,37.4420206,POINT (37.4420206 55.8518386),Москва,Химкинский бульвар,16 к1,,,,,,,,,,,,,,,,
177,1370762393,cafe,amenity,Аморино,55.852268,37.4462085,POINT (37.4462085 55.852268),Москва,Химкинский бульвар,14 к1,,Mo-Su 11:00-23:00,,,,,,,,,,,,,,
178,1370956986,cafe,amenity,Рай,55.8971527,37.5422896,POINT (37.5422896 55.8971527),Москва,Дмитровское шоссе,155 к1,,,,,,,,,,,,,,,,
179,1378700990,cafe,amenity,Кофе Хауз,55.740574,37.6231375,POINT (37.6231375 55.740574),Москва,,,,Mo-Su 08:00-23:00,,https://coffeehouse.ru,,,,,,,,https://www.facebook.com/coffeehouse.ru,,,,
180,1379358441,cafe,amenity,Ночной дворик,55.7659488,37.8219042,POINT (37.8219042 55.7659488),Москва,,,,,,,,,,,,,,,,,,
181,1389768974,cafe,amenity,ЛаГатта,55.8505364,37.4220093,POINT (37.4220093 55.8505364),Москва,,,,,,,,,,,,,,,,,,
182,1389967035,cafe,amenity,Парус,55.8507117,37.4309285,POINT (37.4309285 55.8507117),Москва,,,,,,,,,,,,,,,,,,
183,1398513037,cafe,amenity,Кофе Хауз,55.7717446,37.6325627,POINT (37.6325627 55.7717446),Москва,,,,24/7,,https://coffeehouse.ru,,,,info@coffeehouse.ru,,,https://vk.com/ru_coffeehouse,https://www.facebook.com/coffeehouse.ru,https://instagram.com/coffeehouse,https://twitter.com/ru_coffeehouse,https://www.youtube.com/user/CoffeeHouseMan,
184,1398515493,cafe,amenity,Гелена,55.819211,37.7233386,POINT (37.7233386 55.819211),Москва,,,,,,,,,,,,,,,,,,
185,1399520139,cafe,amenity,Пармижано,55.8531546,37.6074492,POINT (37.6074492 55.8531546),Москва,,,,,,,,,,,,,,,,,,
186,1413216552,cafe,amenity,Волконский,55.7657175,37.5911035,POINT (37.5911035 55.7657175),Москва,,,,"Mo-Fr 07:30-23:00; Sa,Su 08:00-23:00",,http://wolkonsky.com/,,,+7 495 6993620,,,,,https://www.facebook.com/Wolkonsky.official,https://www.instagram.com/wolkonsky_official/,,,
187,1420151109,cafe,amenity,Самарканд,55.8106977,37.476493,POINT (37.476493 55.8106977),Москва,Авиационная улица,22,,,+7 499 1935913,,,,,,http://do-rassveta.ru/,,,,,,,
188,1430544658,cafe,amenity,Дворик,55.8389027,37.4068941,POINT (37.4068941 55.8389027),Москва,,,,Mo-Su 12:00-24:00,+7 495 9495611,,,,,,www.cafedvorik.ru,,,,,,,an-dvorik@mail.ru
189,1430563595,cafe,amenity,Улыбка,55.8484472,37.4236813,POINT (37.4236813 55.8484472),Москва,,,,,,,,,,,,,,,,,,
190,1431197508,cafe,amenity,Летнее Кафе,55.7440977,37.4806061,POINT (37.4806061 55.7440977),Москва,,,,,,,,,,,,,,,,,,
191,1434210258,cafe,amenity,Флокс кафе,55.8884529,37.5880548,POINT (37.5880548 55.8884529),Москва,,,,,,,,,,,,,,,,,,
192,1435552729,cafe,amenity,Шоколадница,55.7517713,37.5988304,POINT (37.5988304 55.7517713),Москва,,,,Mo-Fr 08:00-23:00; Sa-Su 10:00-23:00,+7 915 4742707,http://shoko.ru,,,+7 495 9168535,,,,,https://www.facebook.com/shoko.ru,,,,
193,1436380439,cafe,amenity,Фабрика плова,55.7515507,37.5968743,POINT (37.5968743 55.7515507),Москва,,,,Mo-Su 10:00-23:00,,,,,+7 495 2300202,,,,,,,,,
194,1437398658,cafe,amenity,Шоколадница,55.7499909,37.5936839,POINT (37.5936839 55.7499909),Москва,,,,Mo-Su 09:00-23:00,,http://shoko.ru,,,+7 499 2410620,,,,,https://www.facebook.com/shoko.ru,,,,
195,1442100138,cafe,amenity,Бальзам,55.6839071,37.6241631,POINT (37.6241631 55.6839071),Москва,,,,,,,,,,,,,,,,,,
196,1447237474,cafe,amenity,Хорошее место,55.7044378,37.6918941,POINT (37.6918941 55.7044378),Москва,,,,Mo-Su 12:00-12:00,,,,,,,,,,,,,,
197,1453529927,cafe,amenity,Хлеб Насущный,55.7780118,37.5873204,POINT (37.5873204 55.7780118),Москва,Лесная улица,5,,Mo-Fr 07:00-22:00;Sa-Su 08:00-21:00,,,,,+7 495 4190921,service@hlebnasushny.ru,,,,hlebnasushny.ru,hlebnasushny.ru,,,
198,1454746403,cafe,amenity,F1,55.6458704,37.560827,POINT (37.560827 55.6458704),Москва,,,,24/7,,,,,,,,,,,,,,
199,1455775678,cafe,amenity,Coffee Bean,55.7452044,37.6272489,POINT (37.6272489 55.7452044),Москва,Пятницкая улица,5,,Mo-Sa 08:00-23:00; Su 09:00-22:00,+7 495 9536726,,,,,,https://www.coffeebean.ru/,,,,,,,
200,1462713752,cafe,amenity,Софи,55.8935086,37.6150464,POINT (37.6150464 55.8935086),Москва,,,,,,,,,,,,,,,,,,
201,1467942454,cafe,amenity,Чебуречная 8,55.8058333,37.8013732,POINT (37.8013732 55.8058333),Москва,,,,,,,,,,,,,,,,,,
202,1468378264,cafe,amenity,Вель,55.8909651,37.6194176,POINT (37.6194176 55.8909651),Москва,,,,,,,,,,,,,,,,,,
203,1486925082,cafe,amenity,Мир Шашлыков,55.8494084,37.4333553,POINT (37.4333553 55.8494084),Москва,бульвар Яна Райниса,13,,24/7,,,,,,,,,,,,,,
204,1509493167,cafe,amenity,Абриколь,55.5836221,37.6824654,POINT (37.6824654 55.5836221),Москва,,,,,,,,,,,,,,,,,,
205,1509624543,cafe,amenity,Хинкальная,55.8000834,37.5753712,POINT (37.5753712 55.8000834),Москва,,,,,,http://hinkali.city,,,+7 495 7967023,,,,,,,,,
206,1541223637,cafe,amenity,InCrosta,55.7693811,37.6479779,POINT (37.6479779 55.7693811),Москва,,,,,,http://www.incrosta.ru/,,,,,,,,,,,,
207,1541297936,cafe,amenity,Дюплекс,55.7910936,37.6801159,POINT (37.6801159 55.7910936),Москва,,,,"Mo-Fr 12:00-24:00; Sa,Su 11:00-24:00",,,,,,,,,,,,,,
208,1561040502,cafe,amenity,Вечерние огни,55.8592896,37.6597671,POINT (37.6597671 55.8592896),Москва,,,,,,,,,,,,,,,,,,
209,1561040505,cafe,amenity,Пронто,55.8598625,37.6591052,POINT (37.6591052 55.8598625),Москва,,,,,,,,,,,,,,,,,,
210,1573000624,cafe,amenity,Восточный дворик,55.7710052,37.6520099,POINT (37.6520099 55.7710052),Москва,,,,Mo-Th 09:00-00:00; Fr 09:00-02:00; Sa-Su 11:00-00:00,,,,,,,,,,,,,,
211,1579853084,cafe,amenity,Balabowl,55.7009182,37.6218261,POINT (37.6218261 55.7009182),Москва,,,,"Mo-Fr 09:00-20:00; Sa,Su 12:00-20:00",,,,,,,,,,,,,,
212,1583935565,cafe,amenity,Шоколадница,55.9101521,37.5425108,POINT (37.5425108 55.9101521),Москва,,,,,,https://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://www.instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
213,1586799370,cafe,amenity,Вкусный мир,55.8569981,37.5831294,POINT (37.5831294 55.8569981),Москва,,,,Mo-Sa 09:30-18:00,,,,,,,,,,,,,,
214,1596071933,cafe,amenity,Coffee Bean,55.8605851,37.6029974,POINT (37.6029974 55.8605851),Москва,,,,Mo-Sa 08:00-23:00; Su 09:00-22:00,+7 499 9076787,,,,,,https://www.coffeebean.ru/,,,,,,,
215,1611514173,cafe,amenity,Chokolat,55.6668776,37.5518362,POINT (37.5518362 55.6668776),Москва,,,,,,,,,,,,,,,,,,
216,1633914855,cafe,amenity,Prime,55.6970753,37.6256623,POINT (37.6256623 55.6970753),Москва,Новоданиловская набережная,10,,Mo-Fr 07:00-20:00,,https://www.prime-star.ru,,,+7 495 6642363,911@prime-star.ru,,,https://vk.com/primestar.rumenus,https://www.facebook.com/PRIMENATURALFOOD/,https://www.instagram.com/prime_star_cafe/,,,
217,1635109765,cafe,amenity,Удон-сан,55.7805486,37.6080914,POINT (37.6080914 55.7805486),Москва,,,,24/7,,,,,,,http://udonyasan.ru,,,,,,,
218,1658677501,cafe,amenity,Шоколадница,55.7449036,37.5468023,POINT (37.5468023 55.7449036),Москва,,,,Mo-Fr 07:30-23:00; Sa-Su 09:00-23:00,+7 499 2499743,http://shoko.ru,,,,,,,,https://www.facebook.com/shoko.ru,,,,
219,1667739685,cafe,amenity,Теплица,55.7230595,37.5925621,POINT (37.5925621 55.7230595),Москва,,,,,,,,,+7 905 5601086,,,,,https://www.facebook.com/TeplicaVSadu,,,,
220,1668795106,cafe,amenity,Кедр,55.6800509,37.6406928,POINT (37.6406928 55.6800509),Москва,,,,,,,,,,,,,,,,,,
221,1673222263,cafe,amenity,Prime,55.7718112,37.6489648,POINT (37.6489648 55.7718112),Москва,,,,Mo-Fr 08:00-21:00,,http://www.prime-star.ru/,,,+7 495 6642363,911@prime-star.ru,,,https://vk.com/primestar.rumenus,https://www.facebook.com/PRIMENATURALFOOD/,https://www.instagram.com/prime_star_cafe/,,,
222,1673222270,cafe,amenity,Венская кофейня,55.7717541,37.6488127,POINT (37.6488127 55.7717541),Москва,,,,,,,,,,,,,,,,,,
223,1678190156,cafe,amenity,Спектр,55.7226569,37.5618782,POINT (37.5618782 55.7226569),Москва,,,,Mo-Fr 08:00-22:00; Sa-Su 10:00-21:00,+7 929 9224579;+7 499 3808144,,,,,,http://spektrcafe.ru,,,,,,,
224,1685948136,cafe,amenity,А. Ф. Кони,55.7697611,37.6553654,POINT (37.6553654 55.7697611),Москва,,,,,+7 499 2657808,https://af-koni.ru/,,,,,,,,,,,,
225,1686836008,cafe,amenity,Кофейная Кантата,55.54796,37.5424666,POINT (37.5424666 55.54796),Москва,,,,,,,,,,,,,,,,,,
226,1696214669,cafe,amenity,Шоколадница,55.7673796,37.6065902,POINT (37.6065902 55.7673796),Москва,,,,Mo-Fr 07:00-23:00; Sa-Su 10:00-23:00,,http://shoko.ru,,,+7 985 3104678,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
227,1696220644,cafe,amenity,Грабли,55.7663808,37.6036411,POINT (37.6036411 55.7663808),Москва,,,,Mo-Th 09:00-22:00; Fr-Su 09:00-23:00,,http://grabli.ru/,,,+7 495 6500498,,,,grablyru,grablyru,grablyru,,https://www.youtube.com/channel/UCd1zBd0iNvOdlL9dHtfFBjQ,info@grabli.ru
228,1697882465,cafe,amenity,Фаворит,55.772544,37.6278224,POINT (37.6278224 55.772544),Москва,,,,,+7 495 2087084,,,,,,,,,,,,,
229,1704413776,cafe,amenity,Шоколадница,55.7427817,37.6007316,POINT (37.6007316 55.7427817),Москва,,,,Mo-Fr 07:00-23:00; Sa-Su 08:00-23:00,+7 495 6951920,http://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://www.instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
230,1715952443,cafe,amenity,ОМ-кафе,55.7120797,37.6261392,POINT (37.6261392 55.7120797),Москва,,,,"Mo-Fr 08:00-22:00, Sa-Su 09:00-22:00",,,,,,,,,,,,,,
231,1719172851,cafe,amenity,У Мангала,55.7896498,37.4999666,POINT (37.4999666 55.7896498),Москва,,,,,,,,,,,,,,,,,,
232,1719342170,cafe,amenity,Пепела,55.5342247,37.5297277,POINT (37.5297277 55.5342247),Москва,,,,,+7 499 9406217,,,,,,http://cafe-pepela.ru,,,,,,,
233,1721877417,cafe,amenity,Столовая,55.887745,37.59735,POINT (37.59735 55.887745),Москва,,,,,,,,,,,http://propicom.ru/,,,,,,,
234,1722585557,cafe,amenity,Улей,55.7061596,37.5214575,POINT (37.5214575 55.7061596),Москва,,,,,,,,,,,,,,,,,,
235,1722791846,cafe,amenity,La Pausa,55.6301938,37.6242546,POINT (37.6242546 55.6301938),Москва,,,,,,,,,,,,,,,,,,
236,1724270174,cafe,amenity,Кулинарное чтиво,55.8165449,37.6376958,POINT (37.6376958 55.8165449),Москва,,,,,,,,,,,,,,,,,,
237,1732596743,cafe,amenity,Jeans Cafe,55.9088765,37.5398906,POINT (37.5398906 55.9088765),Москва,,,,,,,,,,,,,,,,,,
238,1732706925,cafe,amenity,Му-Му,55.7293121,37.6226498,POINT (37.6226498 55.7293121),Москва,,,,Mo-Fr 08:00-22:00; Sa-Su 10:00-22:00,,https://www.cafemumu.ru/,,ru:Му-му (сеть ресторанов),+7 499 6784006,fastland@cafemumu.ru,,,cafemumu,cafemumu,cafemumu,cafemumu,,
239,1733371593,cafe,amenity,АндерСон,55.7848231,37.660971,POINT (37.660971 55.7848231),Москва,,,,,,http://cafe-anderson.ru,,,+7 495 2219363,,,Семейное кафе,,,,,,
240,1734298230,cafe,amenity,Маяк,55.8126774,37.6272716,POINT (37.6272716 55.8126774),Москва,,,,,,,,,,,,,,,,,,
241,1738640258,cafe,amenity,Kalabasa,55.7625311,37.6797727,POINT (37.6797727 55.7625311),Москва,,,,"Mo-Fr 11:00-20:00; Sa,Su 11:00-21:00",,https://kalabasa.ru,,,,,,,,,,,,
242,1747357254,cafe,amenity,Папа Джонс,55.6762018,37.5195059,POINT (37.5195059 55.6762018),Москва,улица Кравченко,8 с6,,,+7 495 2874336,https://www.papajohns.ru,,,,,https://www.papajohns.ru/,,https://vk.com/papajohnsru,https://www.facebook.com/papajohnsru,https://www.instagram.com/papajohnsru,,,
243,1757539230,cafe,amenity,Погребок,55.7478319,37.681022,POINT (37.681022 55.7478319),Москва,,,,Mo-Su 10:00-23:00,,,,,,,,,,,,,,
244,1762182079,cafe,amenity,Шоколадница,55.7944736,37.5839068,POINT (37.5839068 55.7944736),Москва,,,,Mo-Su 08:00-23:00,+7 985 3104102,http://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
245,1787789191,cafe,amenity,Лето,55.744112,37.5616329,POINT (37.5616329 55.744112),Москва,,,,,,,,,,,,,,,,,,
